-0.712515 0.355240 0.000000	-0.358723 -0.278117 0.000000	1.071239 -0.077123 0.000000	
-0.711911 0.355302 0.000000	-0.359403 -0.278473 0.000000	1.071314 -0.076829 0.000000	
-0.711307 0.355363 0.000000	-0.360083 -0.278828 0.000000	1.071390 -0.076535 0.000000	
-0.710702 0.355424 0.000000	-0.360763 -0.279182 0.000000	1.071464 -0.076242 0.000000	
-0.710096 0.355484 0.000000	-0.361443 -0.279536 0.000000	1.071539 -0.075948 0.000000	
-0.709490 0.355543 0.000000	-0.362123 -0.279889 0.000000	1.071613 -0.075655 0.000000	
-0.708883 0.355602 0.000000	-0.362804 -0.280241 0.000000	1.071687 -0.075361 0.000000	
-0.708276 0.355660 0.000000	-0.363485 -0.280593 0.000000	1.071761 -0.075067 0.000000	
-0.707669 0.355717 0.000000	-0.364165 -0.280944 0.000000	1.071834 -0.074774 0.000000	
-0.707061 0.355774 0.000000	-0.364847 -0.281294 0.000000	1.071907 -0.074480 0.000000	
-0.706452 0.355830 0.000000	-0.365528 -0.281643 0.000000	1.071980 -0.074187 0.000000	
-0.705843 0.355885 0.000000	-0.366209 -0.281992 0.000000	1.072053 -0.073893 0.000000	
-0.705234 0.355940 0.000000	-0.366891 -0.282340 0.000000	1.072125 -0.073600 0.000000	
-0.704624 0.355994 0.000000	-0.367572 -0.282688 0.000000	1.072197 -0.073306 0.000000	
-0.704014 0.356047 0.000000	-0.368254 -0.283034 0.000000	1.072268 -0.073012 0.000000	
-0.703403 0.356099 0.000000	-0.368936 -0.283381 0.000000	1.072339 -0.072719 0.000000	
-0.702792 0.356151 0.000000	-0.369619 -0.283726 0.000000	1.072410 -0.072425 0.000000	
-0.702180 0.356202 0.000000	-0.370301 -0.284071 0.000000	1.072481 -0.072132 0.000000	
-0.701568 0.356252 0.000000	-0.370984 -0.284414 0.000000	1.072551 -0.071838 0.000000	
-0.700955 0.356302 0.000000	-0.371666 -0.284758 0.000000	1.072621 -0.071544 0.000000	
-0.700342 0.356351 0.000000	-0.372349 -0.285100 0.000000	1.072691 -0.071251 0.000000	
-0.699728 0.356399 0.000000	-0.373032 -0.285442 0.000000	1.072761 -0.070957 0.000000	
-0.699114 0.356447 0.000000	-0.373715 -0.285783 0.000000	1.072830 -0.070664 0.000000	
-0.698500 0.356494 0.000000	-0.374399 -0.286124 0.000000	1.072899 -0.070370 0.000000	
-0.697885 0.356540 0.000000	-0.375082 -0.286463 0.000000	1.072967 -0.070076 0.000000	
-0.697270 0.356585 0.000000	-0.375766 -0.286802 0.000000	1.073036 -0.069783 0.000000	
-0.696654 0.356630 0.000000	-0.376450 -0.287141 0.000000	1.073104 -0.069489 0.000000	
-0.696037 0.356674 0.000000	-0.377134 -0.287478 0.000000	1.073171 -0.069196 0.000000	
-0.695421 0.356717 0.000000	-0.377818 -0.287815 0.000000	1.073239 -0.068902 0.000000	
-0.694803 0.356760 0.000000	-0.378503 -0.288151 0.000000	1.073306 -0.068608 0.000000	
-0.694186 0.356801 0.000000	-0.379187 -0.288487 0.000000	1.073373 -0.068315 0.000000	
-0.693567 0.356843 0.000000	-0.379872 -0.288821 0.000000	1.073439 -0.068021 0.000000	
-0.692949 0.356883 0.000000	-0.380556 -0.289155 0.000000	1.073505 -0.067728 0.000000	
-0.692330 0.356923 0.000000	-0.381241 -0.289489 0.000000	1.073571 -0.067434 0.000000	
-0.691710 0.356962 0.000000	-0.381927 -0.289821 0.000000	1.073637 -0.067140 0.000000	
-0.691090 0.357000 0.000000	-0.382612 -0.290153 0.000000	1.073702 -0.066847 0.000000	
-0.690470 0.357037 0.000000	-0.383297 -0.290484 0.000000	1.073767 -0.066553 0.000000	
-0.689849 0.357074 0.000000	-0.383983 -0.290815 0.000000	1.073832 -0.066260 0.000000	
-0.689228 0.357110 0.000000	-0.384668 -0.291144 0.000000	1.073896 -0.065966 0.000000	
-0.688606 0.357146 0.000000	-0.385354 -0.291473 0.000000	1.073960 -0.065672 0.000000	
-0.687984 0.357180 0.000000	-0.386040 -0.291802 0.000000	1.074024 -0.065379 0.000000	
-0.687361 0.357214 0.000000	-0.386726 -0.292129 0.000000	1.074088 -0.065085 0.000000	
-0.686738 0.357247 0.000000	-0.387413 -0.292456 0.000000	1.074151 -0.064791 0.000000	
-0.686115 0.357280 0.000000	-0.388099 -0.292782 0.000000	1.074214 -0.064498 0.000000	
-0.685491 0.357312 0.000000	-0.388786 -0.293107 0.000000	1.074277 -0.064204 0.000000	
-0.684867 0.357343 0.000000	-0.389472 -0.293432 0.000000	1.074339 -0.063911 0.000000	
-0.684242 0.357373 0.000000	-0.390159 -0.293756 0.000000	1.074401 -0.063617 0.000000	
-0.683616 0.357402 0.000000	-0.390846 -0.294079 0.000000	1.074463 -0.063323 0.000000	
-0.682991 0.357431 0.000000	-0.391533 -0.294401 0.000000	1.074524 -0.063030 0.000000	
-0.682365 0.357459 0.000000	-0.392221 -0.294723 0.000000	1.074585 -0.062736 0.000000	
-0.681738 0.357487 0.000000	-0.392908 -0.295044 0.000000	1.074646 -0.062443 0.000000	
-0.681111 0.357513 0.000000	-0.393596 -0.295364 0.000000	1.074707 -0.062149 0.000000	
-0.680484 0.357539 0.000000	-0.394283 -0.295684 0.000000	1.074767 -0.061855 0.000000	
-0.679856 0.357564 0.000000	-0.394971 -0.296002 0.000000	1.074827 -0.061562 0.000000	
-0.679228 0.357589 0.000000	-0.395659 -0.296320 0.000000	1.074887 -0.061268 0.000000	
-0.678599 0.357612 0.000000	-0.396347 -0.296638 0.000000	1.074946 -0.060975 0.000000	
-0.677970 0.357635 0.000000	-0.397036 -0.296954 0.000000	1.075005 -0.060681 0.000000	
-0.677340 0.357657 0.000000	-0.397724 -0.297270 0.000000	1.075064 -0.060387 0.000000	
-0.676710 0.357679 0.000000	-0.398412 -0.297585 0.000000	1.075123 -0.060094 0.000000	
-0.676080 0.357699 0.000000	-0.399101 -0.297899 0.000000	1.075181 -0.059800 0.000000	
-0.675449 0.357719 0.000000	-0.399790 -0.298213 0.000000	1.075239 -0.059506 0.000000	
-0.674818 0.357738 0.000000	-0.400479 -0.298525 0.000000	1.075297 -0.059213 0.000000	
-0.674186 0.357757 0.000000	-0.401168 -0.298837 0.000000	1.075354 -0.058919 0.000000	
-0.673554 0.357774 0.000000	-0.401857 -0.299149 0.000000	1.075411 -0.058626 0.000000	
-0.672922 0.357791 0.000000	-0.402546 -0.299459 0.000000	1.075468 -0.058332 0.000000	
-0.672289 0.357807 0.000000	-0.403235 -0.299769 0.000000	1.075524 -0.058038 0.000000	
-0.671656 0.357823 0.000000	-0.403925 -0.300078 0.000000	1.075581 -0.057745 0.000000	
-0.671022 0.357837 0.000000	-0.404615 -0.300386 0.000000	1.075636 -0.057451 0.000000	
-0.670388 0.357851 0.000000	-0.405304 -0.300694 0.000000	1.075692 -0.057158 0.000000	
-0.669753 0.357865 0.000000	-0.405994 -0.301001 0.000000	1.075747 -0.056864 0.000000	
-0.669118 0.357877 0.000000	-0.406684 -0.301307 0.000000	1.075802 -0.056570 0.000000	
-0.668483 0.357889 0.000000	-0.407374 -0.301612 0.000000	1.075857 -0.056277 0.000000	
-0.667847 0.357899 0.000000	-0.408065 -0.301916 0.000000	1.075911 -0.055983 0.000000	
-0.667211 0.357910 0.000000	-0.408755 -0.302220 0.000000	1.075966 -0.055690 0.000000	
-0.666574 0.357919 0.000000	-0.409445 -0.302523 0.000000	1.076019 -0.055396 0.000000	
-0.665937 0.357927 0.000000	-0.410136 -0.302825 0.000000	1.076073 -0.055102 0.000000	
-0.665300 0.357935 0.000000	-0.410827 -0.303127 0.000000	1.076126 -0.054809 0.000000	
-0.664662 0.357942 0.000000	-0.411517 -0.303427 0.000000	1.076179 -0.054515 0.000000	
-0.664024 0.357949 0.000000	-0.412208 -0.303727 0.000000	1.076232 -0.054221 0.000000	
-0.663385 0.357954 0.000000	-0.412899 -0.304026 0.000000	1.076284 -0.053928 0.000000	
-0.662746 0.357959 0.000000	-0.413590 -0.304325 0.000000	1.076336 -0.053634 0.000000	
-0.662107 0.357963 0.000000	-0.414282 -0.304622 0.000000	1.076388 -0.053341 0.000000	
-0.661467 0.357966 0.000000	-0.414973 -0.304919 0.000000	1.076440 -0.053047 0.000000	
-0.660827 0.357969 0.000000	-0.415664 -0.305215 0.000000	1.076491 -0.052753 0.000000	
-0.660186 0.357970 0.000000	-0.416356 -0.305511 0.000000	1.076542 -0.052460 0.000000	
-0.659545 0.357971 0.000000	-0.417047 -0.305805 0.000000	1.076593 -0.052166 0.000000	
-0.658904 0.357972 0.000000	-0.417739 -0.306099 0.000000	1.076643 -0.051873 0.000000	
-0.658262 0.357971 0.000000	-0.418431 -0.306392 0.000000	1.076693 -0.051579 0.000000	
-0.657620 0.357970 0.000000	-0.419123 -0.306684 0.000000	1.076743 -0.051285 0.000000	
-0.656977 0.357967 0.000000	-0.419815 -0.306976 0.000000	1.076792 -0.050992 0.000000	
-0.656334 0.357964 0.000000	-0.420507 -0.307266 0.000000	1.076842 -0.050698 0.000000	
-0.655691 0.357961 0.000000	-0.421199 -0.307556 0.000000	1.076890 -0.050405 0.000000	
-0.655047 0.357956 0.000000	-0.421892 -0.307845 0.000000	1.076939 -0.050111 0.000000	
-0.654403 0.357951 0.000000	-0.422584 -0.308134 0.000000	1.076987 -0.049817 0.000000	
-0.653759 0.357945 0.000000	-0.423277 -0.308421 0.000000	1.077035 -0.049524 0.000000	
-0.653114 0.357938 0.000000	-0.423969 -0.308708 0.000000	1.077083 -0.049230 0.000000	
-0.652469 0.357931 0.000000	-0.424662 -0.308994 0.000000	1.077131 -0.048937 0.000000	
-0.651823 0.357922 0.000000	-0.425355 -0.309279 0.000000	1.077178 -0.048643 0.000000	
-0.651177 0.357913 0.000000	-0.426048 -0.309564 0.000000	1.077225 -0.048349 0.000000	
-0.650531 0.357903 0.000000	-0.426741 -0.309847 0.000000	1.077271 -0.048056 0.000000	
-0.649884 0.357892 0.000000	-0.427434 -0.310130 0.000000	1.077318 -0.047762 0.000000	
-0.649237 0.357881 0.000000	-0.428127 -0.310412 0.000000	1.077364 -0.047469 0.000000	
-0.648589 0.357869 0.000000	-0.428820 -0.310694 0.000000	1.077409 -0.047175 0.000000	
-0.647942 0.357856 0.000000	-0.429513 -0.310974 0.000000	1.077455 -0.046881 0.000000	
-0.647293 0.357842 0.000000	-0.430207 -0.311254 0.000000	1.077500 -0.046588 0.000000	
-0.646645 0.357827 0.000000	-0.430900 -0.311533 0.000000	1.077545 -0.046294 0.000000	
-0.645996 0.357812 0.000000	-0.431594 -0.311811 0.000000	1.077589 -0.046000 0.000000	
-0.645346 0.357795 0.000000	-0.432287 -0.312088 0.000000	1.077634 -0.045707 0.000000	
-0.644697 0.357778 0.000000	-0.432981 -0.312365 0.000000	1.077678 -0.045413 0.000000	
-0.644047 0.357760 0.000000	-0.433675 -0.312641 0.000000	1.077721 -0.045120 0.000000	
-0.643396 0.357742 0.000000	-0.434369 -0.312916 0.000000	1.077765 -0.044826 0.000000	
-0.642745 0.357722 0.000000	-0.435062 -0.313190 0.000000	1.077808 -0.044532 0.000000	
-0.642094 0.357702 0.000000	-0.435756 -0.313463 0.000000	1.077851 -0.044239 0.000000	
-0.641443 0.357681 0.000000	-0.436451 -0.313736 0.000000	1.077893 -0.043945 0.000000	
-0.640791 0.357660 0.000000	-0.437145 -0.314008 0.000000	1.077936 -0.043652 0.000000	
-0.640139 0.357637 0.000000	-0.437839 -0.314279 0.000000	1.077978 -0.043358 0.000000	
-0.639486 0.357614 0.000000	-0.438533 -0.314549 0.000000	1.078019 -0.043065 0.000000	
-0.638833 0.357589 0.000000	-0.439227 -0.314819 0.000000	1.078061 -0.042771 0.000000	
-0.638180 0.357564 0.000000	-0.439922 -0.315087 0.000000	1.078102 -0.042477 0.000000	
-0.637526 0.357539 0.000000	-0.440616 -0.315355 0.000000	1.078143 -0.042184 0.000000	
-0.636872 0.357512 0.000000	-0.441311 -0.315622 0.000000	1.078183 -0.041890 0.000000	
-0.636218 0.357485 0.000000	-0.442005 -0.315888 0.000000	1.078223 -0.041597 0.000000	
-0.635563 0.357457 0.000000	-0.442700 -0.316154 0.000000	1.078263 -0.041303 0.000000	
-0.634908 0.357428 0.000000	-0.443395 -0.316418 0.000000	1.078303 -0.041009 0.000000	
-0.634253 0.357398 0.000000	-0.444090 -0.316682 0.000000	1.078343 -0.040716 0.000000	
-0.633597 0.357367 0.000000	-0.444784 -0.316945 0.000000	1.078382 -0.040422 0.000000	
-0.632941 0.357336 0.000000	-0.445479 -0.317207 0.000000	1.078420 -0.040129 0.000000	
-0.632285 0.357304 0.000000	-0.446174 -0.317469 0.000000	1.078459 -0.039835 0.000000	
-0.631628 0.357271 0.000000	-0.446869 -0.317729 0.000000	1.078497 -0.039541 0.000000	
-0.630971 0.357237 0.000000	-0.447564 -0.317989 0.000000	1.078535 -0.039248 0.000000	
-0.630314 0.357202 0.000000	-0.448259 -0.318248 0.000000	1.078573 -0.038954 0.000000	
-0.629656 0.357167 0.000000	-0.448954 -0.318506 0.000000	1.078610 -0.038661 0.000000	
-0.628998 0.357131 0.000000	-0.449649 -0.318764 0.000000	1.078647 -0.038367 0.000000	
-0.628340 0.357094 0.000000	-0.450345 -0.319020 0.000000	1.078684 -0.038073 0.000000	
-0.627681 0.357056 0.000000	-0.451040 -0.319276 0.000000	1.078721 -0.037780 0.000000	
-0.627022 0.357017 0.000000	-0.451735 -0.319531 0.000000	1.078757 -0.037486 0.000000	
-0.626362 0.356978 0.000000	-0.452431 -0.319785 0.000000	1.078793 -0.037193 0.000000	
-0.625703 0.356937 0.000000	-0.453126 -0.320038 0.000000	1.078829 -0.036899 0.000000	
-0.625043 0.356896 0.000000	-0.453821 -0.320291 0.000000	1.078864 -0.036605 0.000000	
-0.624382 0.356854 0.000000	-0.454517 -0.320543 0.000000	1.078899 -0.036312 0.000000	
-0.623722 0.356812 0.000000	-0.455212 -0.320793 0.000000	1.078934 -0.036018 0.000000	
-0.623061 0.356768 0.000000	-0.455908 -0.321043 0.000000	1.078969 -0.035725 0.000000	
-0.622399 0.356724 0.000000	-0.456604 -0.321293 0.000000	1.079003 -0.035431 0.000000	
-0.621738 0.356679 0.000000	-0.457299 -0.321541 0.000000	1.079037 -0.035138 0.000000	
-0.621076 0.356633 0.000000	-0.457995 -0.321789 0.000000	1.079070 -0.034844 0.000000	
-0.620413 0.356586 0.000000	-0.458690 -0.322036 0.000000	1.079104 -0.034550 0.000000	
-0.619751 0.356538 0.000000	-0.459386 -0.322281 0.000000	1.079137 -0.034257 0.000000	
-0.619088 0.356490 0.000000	-0.460082 -0.322527 0.000000	1.079170 -0.033963 0.000000	
-0.618425 0.356441 0.000000	-0.460778 -0.322771 0.000000	1.079202 -0.033670 0.000000	
-0.617761 0.356391 0.000000	-0.461473 -0.323014 0.000000	1.079235 -0.033376 0.000000	
-0.617097 0.356340 0.000000	-0.462169 -0.323257 0.000000	1.079267 -0.033083 0.000000	
-0.616433 0.356288 0.000000	-0.462865 -0.323499 0.000000	1.079298 -0.032789 0.000000	
-0.615769 0.356235 0.000000	-0.463561 -0.323740 0.000000	1.079330 -0.032495 0.000000	
-0.615104 0.356182 0.000000	-0.464257 -0.323980 0.000000	1.079361 -0.032202 0.000000	
-0.614439 0.356128 0.000000	-0.464953 -0.324220 0.000000	1.079392 -0.031908 0.000000	
-0.613774 0.356073 0.000000	-0.465649 -0.324458 0.000000	1.079422 -0.031615 0.000000	
-0.613108 0.356017 0.000000	-0.466345 -0.324696 0.000000	1.079452 -0.031321 0.000000	
-0.612442 0.355960 0.000000	-0.467041 -0.324933 0.000000	1.079482 -0.031027 0.000000	
-0.611776 0.355903 0.000000	-0.467736 -0.325169 0.000000	1.079512 -0.030734 0.000000	
-0.611109 0.355845 0.000000	-0.468432 -0.325404 0.000000	1.079542 -0.030440 0.000000	
-0.610442 0.355785 0.000000	-0.469128 -0.325639 0.000000	1.079571 -0.030147 0.000000	
-0.609775 0.355725 0.000000	-0.469824 -0.325872 0.000000	1.079600 -0.029853 0.000000	
-0.609108 0.355665 0.000000	-0.470520 -0.326105 0.000000	1.079628 -0.029560 0.000000	
-0.608440 0.355603 0.000000	-0.471216 -0.326337 0.000000	1.079656 -0.029266 0.000000	
-0.607772 0.355541 0.000000	-0.471912 -0.326568 0.000000	1.079684 -0.028972 0.000000	
-0.607104 0.355477 0.000000	-0.472608 -0.326798 0.000000	1.079712 -0.028679 0.000000	
-0.606435 0.355413 0.000000	-0.473304 -0.327028 0.000000	1.079739 -0.028385 0.000000	
-0.605766 0.355348 0.000000	-0.474000 -0.327257 0.000000	1.079767 -0.028092 0.000000	
-0.605097 0.355283 0.000000	-0.474696 -0.327484 0.000000	1.079793 -0.027798 0.000000	
-0.604428 0.355216 0.000000	-0.475392 -0.327711 0.000000	1.079820 -0.027505 0.000000	
-0.603758 0.355149 0.000000	-0.476089 -0.327937 0.000000	1.079846 -0.027211 0.000000	
-0.603088 0.355080 0.000000	-0.476785 -0.328163 0.000000	1.079872 -0.026917 0.000000	
-0.602418 0.355011 0.000000	-0.477481 -0.328387 0.000000	1.079898 -0.026624 0.000000	
-0.601747 0.354941 0.000000	-0.478177 -0.328611 0.000000	1.079924 -0.026330 0.000000	
-0.601076 0.354870 0.000000	-0.478872 -0.328834 0.000000	1.079949 -0.026037 0.000000	
-0.600405 0.354799 0.000000	-0.479568 -0.329056 0.000000	1.079974 -0.025743 0.000000	
-0.599734 0.354726 0.000000	-0.480264 -0.329277 0.000000	1.079998 -0.025450 0.000000	
-0.599062 0.354653 0.000000	-0.480960 -0.329497 0.000000	1.080022 -0.025156 0.000000	
-0.598390 0.354579 0.000000	-0.481656 -0.329717 0.000000	1.080046 -0.024862 0.000000	
-0.597718 0.354504 0.000000	-0.482352 -0.329935 0.000000	1.080070 -0.024569 0.000000	
-0.597046 0.354428 0.000000	-0.483048 -0.330153 0.000000	1.080094 -0.024275 0.000000	
-0.596373 0.354352 0.000000	-0.483744 -0.330370 0.000000	1.080117 -0.023982 0.000000	
-0.595700 0.354274 0.000000	-0.484440 -0.330586 0.000000	1.080140 -0.023688 0.000000	
-0.595027 0.354196 0.000000	-0.485136 -0.330801 0.000000	1.080162 -0.023395 0.000000	
-0.594353 0.354117 0.000000	-0.485832 -0.331016 0.000000	1.080185 -0.023101 0.000000	
-0.593679 0.354037 0.000000	-0.486527 -0.331229 0.000000	1.080207 -0.022808 0.000000	
-0.593005 0.353956 0.000000	-0.487223 -0.331442 0.000000	1.080229 -0.022514 0.000000	
-0.592331 0.353874 0.000000	-0.487919 -0.331654 0.000000	1.080250 -0.022220 0.000000	
-0.591657 0.353792 0.000000	-0.488615 -0.331865 0.000000	1.080271 -0.021927 0.000000	
-0.590982 0.353708 0.000000	-0.489310 -0.332075 0.000000	1.080292 -0.021633 0.000000	
-0.590307 0.353624 0.000000	-0.490006 -0.332285 0.000000	1.080313 -0.021340 0.000000	
-0.589631 0.353539 0.000000	-0.490702 -0.332493 0.000000	1.080333 -0.021046 0.000000	
-0.588956 0.353453 0.000000	-0.491397 -0.332701 0.000000	1.080353 -0.020753 0.000000	
-0.588280 0.353367 0.000000	-0.492093 -0.332908 0.000000	1.080373 -0.020459 0.000000	
-0.587604 0.353279 0.000000	-0.492788 -0.333114 0.000000	1.080392 -0.020166 0.000000	
-0.586928 0.353191 0.000000	-0.493484 -0.333319 0.000000	1.080412 -0.019872 0.000000	
-0.586251 0.353101 0.000000	-0.494179 -0.333523 0.000000	1.080431 -0.019578 0.000000	
-0.585575 0.353011 0.000000	-0.494875 -0.333727 0.000000	1.080449 -0.019285 0.000000	
-0.584898 0.352920 0.000000	-0.495570 -0.333929 0.000000	1.080468 -0.018991 0.000000	
-0.584220 0.352829 0.000000	-0.496265 -0.334131 0.000000	1.080486 -0.018698 0.000000	
-0.583543 0.352736 0.000000	-0.496961 -0.334332 0.000000	1.080503 -0.018404 0.000000	
-0.582865 0.352643 0.000000	-0.497656 -0.334532 0.000000	1.080521 -0.018111 0.000000	
-0.582187 0.352548 0.000000	-0.498351 -0.334731 0.000000	1.080538 -0.017817 0.000000	
-0.581509 0.352453 0.000000	-0.499046 -0.334930 0.000000	1.080555 -0.017524 0.000000	
-0.580831 0.352357 0.000000	-0.499741 -0.335127 0.000000	1.080572 -0.017230 0.000000	
-0.580152 0.352260 0.000000	-0.500436 -0.335324 0.000000	1.080588 -0.016936 0.000000	
-0.579473 0.352162 0.000000	-0.501131 -0.335520 0.000000	1.080604 -0.016643 0.000000	
-0.578794 0.352064 0.000000	-0.501826 -0.335715 0.000000	1.080620 -0.016349 0.000000	
-0.578115 0.351964 0.000000	-0.502521 -0.335909 0.000000	1.080636 -0.016056 0.000000	
-0.577435 0.351864 0.000000	-0.503216 -0.336102 0.000000	1.080651 -0.015762 0.000000	
-0.576755 0.351763 0.000000	-0.503911 -0.336294 0.000000	1.080666 -0.015469 0.000000	
-0.576075 0.351661 0.000000	-0.504605 -0.336486 0.000000	1.080681 -0.015175 0.000000	
-0.575395 0.351558 0.000000	-0.505300 -0.336677 0.000000	1.080695 -0.014882 0.000000	
-0.574715 0.351455 0.000000	-0.505994 -0.336867 0.000000	1.080709 -0.014588 0.000000	
-0.574034 0.351350 0.000000	-0.506689 -0.337056 0.000000	1.080723 -0.014294 0.000000	
-0.573353 0.351245 0.000000	-0.507383 -0.337244 0.000000	1.080737 -0.014001 0.000000	
-0.572672 0.351139 0.000000	-0.508078 -0.337431 0.000000	1.080750 -0.013707 0.000000	
-0.571991 0.351032 0.000000	-0.508772 -0.337618 0.000000	1.080763 -0.013414 0.000000	
-0.571310 0.350924 0.000000	-0.509466 -0.337803 0.000000	1.080776 -0.013120 0.000000	
-0.570628 0.350815 0.000000	-0.510160 -0.337988 0.000000	1.080788 -0.012827 0.000000	
-0.569946 0.350705 0.000000	-0.510854 -0.338172 0.000000	1.080800 -0.012533 0.000000	
-0.569264 0.350595 0.000000	-0.511548 -0.338355 0.000000	1.080812 -0.012240 0.000000	
-0.568582 0.350483 0.000000	-0.512242 -0.338537 0.000000	1.080824 -0.011946 0.000000	
-0.567899 0.350371 0.000000	-0.512936 -0.338719 0.000000	1.080835 -0.011653 0.000000	
-0.567216 0.350258 0.000000	-0.513630 -0.338899 0.000000	1.080846 -0.011359 0.000000	
-0.566533 0.350144 0.000000	-0.514324 -0.339079 0.000000	1.080857 -0.011065 0.000000	
-0.565850 0.350030 0.000000	-0.515017 -0.339258 0.000000	1.080868 -0.010772 0.000000	
-0.565167 0.349914 0.000000	-0.515711 -0.339436 0.000000	1.080878 -0.010478 0.000000	
-0.564484 0.349798 0.000000	-0.516404 -0.339613 0.000000	1.080888 -0.010185 0.000000	
-0.563800 0.349680 0.000000	-0.517097 -0.339789 0.000000	1.080897 -0.009891 0.000000	
-0.563116 0.349562 0.000000	-0.517791 -0.339965 0.000000	1.080907 -0.009598 0.000000	
-0.562432 0.349443 0.000000	-0.518484 -0.340139 0.000000	1.080916 -0.009304 0.000000	
-0.561748 0.349323 0.000000	-0.519177 -0.340313 0.000000	1.080925 -0.009011 0.000000	
-0.561063 0.349203 0.000000	-0.519870 -0.340486 0.000000	1.080933 -0.008717 0.000000	
-0.560379 0.349081 0.000000	-0.520563 -0.340658 0.000000	1.080941 -0.008423 0.000000	
-0.559694 0.348959 0.000000	-0.521255 -0.340829 0.000000	1.080949 -0.008130 0.000000	
-0.559009 0.348835 0.000000	-0.521948 -0.340999 0.000000	1.080957 -0.007836 0.000000	
-0.558324 0.348711 0.000000	-0.522641 -0.341168 0.000000	1.080964 -0.007543 0.000000	
-0.557638 0.348586 0.000000	-0.523333 -0.341337 0.000000	1.080971 -0.007249 0.000000	
-0.556953 0.348460 0.000000	-0.524026 -0.341505 0.000000	1.080978 -0.006956 0.000000	
-0.556267 0.348334 0.000000	-0.524718 -0.341671 0.000000	1.080985 -0.006662 0.000000	
-0.555581 0.348206 0.000000	-0.525410 -0.341837 0.000000	1.080991 -0.006369 0.000000	
-0.554895 0.348078 0.000000	-0.526102 -0.342002 0.000000	1.080997 -0.006075 0.000000	
-0.554209 0.347948 0.000000	-0.526794 -0.342167 0.000000	1.081003 -0.005782 0.000000	
-0.553522 0.347818 0.000000	-0.527486 -0.342330 0.000000	1.081008 -0.005488 0.000000	
-0.552836 0.347687 0.000000	-0.528178 -0.342493 0.000000	1.081013 -0.005195 0.000000	
-0.552149 0.347555 0.000000	-0.528869 -0.342654 0.000000	1.081018 -0.004901 0.000000	
-0.551462 0.347423 0.000000	-0.529561 -0.342815 0.000000	1.081023 -0.004607 0.000000	
-0.550775 0.347289 0.000000	-0.530252 -0.342975 0.000000	1.081027 -0.004314 0.000000	
-0.550088 0.347155 0.000000	-0.530943 -0.343134 0.000000	1.081031 -0.004020 0.000000	
-0.549400 0.347019 0.000000	-0.531634 -0.343293 0.000000	1.081035 -0.003727 0.000000	
-0.548713 0.346883 0.000000	-0.532325 -0.343450 0.000000	1.081038 -0.003433 0.000000	
-0.548025 0.346746 0.000000	-0.533016 -0.343607 0.000000	1.081041 -0.003140 0.000000	
-0.547337 0.346608 0.000000	-0.533707 -0.343762 0.000000	1.081044 -0.002846 0.000000	
-0.546649 0.346470 0.000000	-0.534398 -0.343917 0.000000	1.081047 -0.002553 0.000000	
-0.545961 0.346330 0.000000	-0.535088 -0.344071 0.000000	1.081049 -0.002259 0.000000	
-0.545273 0.346190 0.000000	-0.535779 -0.344224 0.000000	1.081051 -0.001966 0.000000	
-0.544584 0.346048 0.000000	-0.536469 -0.344376 0.000000	1.081053 -0.001672 0.000000	
-0.543896 0.345906 0.000000	-0.537159 -0.344528 0.000000	1.081055 -0.001378 0.000000	
-0.543207 0.345763 0.000000	-0.537849 -0.344678 0.000000	1.081056 -0.001085 0.000000	
-0.542518 0.345619 0.000000	-0.538539 -0.344828 0.000000	1.081057 -0.000791 0.000000	
-0.541829 0.345475 0.000000	-0.539229 -0.344977 0.000000	1.081057 -0.000498 0.000000	
-0.541139 0.345329 0.000000	-0.539918 -0.345125 0.000000	1.081058 -0.000204 0.000000	
-0.540450 0.345183 0.000000	-0.540608 -0.345272 0.000000	1.081058 0.000089 0.000000	
-0.539761 0.345035 0.000000	-0.541297 -0.345418 0.000000	1.081058 0.000383 0.000000	
-0.539071 0.344887 0.000000	-0.541986 -0.345564 0.000000	1.081057 0.000676 0.000000	
-0.538381 0.344738 0.000000	-0.542675 -0.345708 0.000000	1.081056 0.000970 0.000000	
-0.537691 0.344588 0.000000	-0.543364 -0.345852 0.000000	1.081055 0.001263 0.000000	
-0.537001 0.344438 0.000000	-0.544053 -0.345995 0.000000	1.081054 0.001557 0.000000	
-0.536311 0.344286 0.000000	-0.544741 -0.346137 0.000000	1.081052 0.001851 0.000000	
-0.535621 0.344134 0.000000	-0.545430 -0.346278 0.000000	1.081050 0.002144 0.000000	
-0.534930 0.343980 0.000000	-0.546118 -0.346418 0.000000	1.081048 0.002438 0.000000	
-0.534240 0.343826 0.000000	-0.546806 -0.346557 0.000000	1.081046 0.002731 0.000000	
-0.533549 0.343671 0.000000	-0.547494 -0.346696 0.000000	1.081043 0.003025 0.000000	
-0.532858 0.343515 0.000000	-0.548182 -0.346834 0.000000	1.081040 0.003318 0.000000	
-0.532167 0.343359 0.000000	-0.548870 -0.346970 0.000000	1.081037 0.003612 0.000000	
-0.531476 0.343201 0.000000	-0.549557 -0.347106 0.000000	1.081033 0.003905 0.000000	
-0.530785 0.343043 0.000000	-0.550244 -0.347242 0.000000	1.081029 0.004199 0.000000	
-0.530094 0.342883 0.000000	-0.550932 -0.347376 0.000000	1.081025 0.004492 0.000000	
-0.529402 0.342723 0.000000	-0.551619 -0.347509 0.000000	1.081021 0.004786 0.000000	
